"","mz","rt","GD_012_matrix_RPP_RRHD_B1.mzML","GD_014_matrix_RPP_RRHD_B1.mzML","GD_015_matrix_RPP_RRHD_B1.mzML","GD_017_matrix_RPP_RRHD_B1.mzML","GD_019_matrix_RPP_RRHD_B1.mzML","GD_010_NIST_RPP_RRHD_B1.mzML","GD_011_NIST_RPP_RRHD_B1.mzML","GD_013_NIST_RPP_RRHD_B1.mzML","GD_016_NIST_RPP_RRHD_B1.mzML","GD_018_NIST_RPP_RRHD_B1.mzML"
"group","mz","rt","matrix","matrix","matrix","matrix","matrix","nist","nist","nist","nist","nist"
"M410.2134T563.1","410.21344387396","563.092346191406","209.022522754463","623.109531087076","494.832238495036","355.688887225725","323.039413463662","60942.4094915971","61999.2005262248","68155.2241661864","69142.5570438442","68700.5873677936"
"M410.2567T682","410.256713875757","681.992065429688","830.92767559187","1878.77997262865","1232.61349741928","892.23266394902","263.876410214882","136913.770576518","129649.673033789","128399.43245447","133946.494684065","104893.89885034"
"M410.2575T617.1","410.257466955198","617.0830078125","0","0","0","0","0","106862.696939356","107072.99111979","109937.560151837","98042.2687339062","100166.351358521"
"M410.3262T430.9","410.326160973935","430.850006103516","162.621500116981","816.569211744073","1889.45348540244","791.230537686647","1234.00088899708","44097.3906004092","45172.8402788126","40847.2068501001","44862.4924458575","43518.7581534096"
"M410.7623T686.2","410.762341093167","686.238","2960.02012305535","2336.0446183223","186.773222244703","2088.6936877203","1494.67107549429","374857.328037644","372232.409583629","384029.794815732","372604.517952529","364312.528484421"
"M411.1047T335.6","411.104745804071","335.611114501953","315.915637465886","146.883567258408","135.257696501446","167.79110278907","404.448301256037","8968.72572663997","7483.28657882084","5758.33786010742","8055.86427633715","7528.03461421183"
"M411.1141T43.2","411.114110745068","43.2169990539551","0","0","132.782935765134","126.89662656446","0","6289.97635994326","6771.35865196265","6104.75062861983","7786.78966991922","7094.01630605438"
"M411.2061T536.4","411.206103784919","536.401916503906","0","457.72643526222","544.767350287909","339.075843560675","192.344541515098","29930.9470552135","23429.3478885593","24396.0252195322","21583.7730504677","25075.0068902232"
"M411.2192T563.1","411.21921727197","563.09299999998","0","923.174405675009","928.245034426931","0","0","192675.169424434","191166.565841492","196473.191571962","199616.969455078","197253.685805394"
"M411.2427T594.6","411.242744304194","594.639080078125","137701.786116905","134156.660548138","138863.133715071","145698.743830595","144364.107687753","503491.027386619","489373.752414646","506129.272452539","516044.419492674","505751.468972166"
"M411.2685T579.5","411.268457696817","579.472686767578","2983.73759813833","5261.46306444637","7949.21081022105","13073.0862668935","4901.26426749251","583207.071503258","577204.746766629","609619.428129926","589520.21754546","586164.377537896"
"M411.3294T430.8","411.329428039087","430.84999999998","0","301.278144445108","0","137.621994775254","800.668168492793","14861.8332819006","10281.9739057405","12836.139523527","9251.33172989906","12248.8601707328"
"M411.7194T194.3","411.719395329979","194.26900000002","0","0","0","0","0","6455.8929677413","6684.19027230508","8374.71881194015","7830.62239477699","7688.22904037003"
"M411.7702T705.7","411.770240692799","705.650024414062","3132.97901507983","1573.16677623554","464.66801365913","1866.35486462631","639.675686128008","378608.485734359","382562.437620926","373360.713848068","385485.681410883","384247.828757207"
"M412.1685T254.3","412.168495442096","254.32470703125","0","143.828712131207","0","0","0","7775.75233198541","5901.47350198281","6469.11831380209","7192.81543109839","6494.54454072614"
"M412.2224T563.1","412.222404934947","563.09299999998","465.439352201715","405.581412615516","0","698.516112751432","335.442831849244","45611.5373943263","47379.8622746265","50534.6420469331","51555.7240435649","48962.9192308008"
"M412.248T594.6","412.24797680134","594.639","91699.402532501","93005.7476630772","92260.3522688756","101625.885832747","100386.955730769","385406.329633282","369060.756680769","390638.582668939","391661.370864755","391748.476343191"
"M412.272T705.7","412.271982000287","705.650024414062","676.789726864133","714.402779158412","0","0","1210.45085851343","171852.856692172","191758.261728587","188807.193482898","172217.903751134","168891.404633688"
"M412.2718T579.5","412.271765364914","579.47216796875","800.06798319245","925.7178561982","694.938954114462","391.921790337924","806.846125043764","146685.166208388","141342.997819115","148546.834796242","146306.673817645","144862.806369462"
"M412.3043T737.2","412.30430045881","737.195251464844","821.026230848304","955.001237621951","776.328588042769","726.718880066319","486.114650737385","57168.0993897773","62353.9523894833","61198.6812114716","59650.7592902567","56389.9517818241"
"M412.3055T369.6","412.305518230219","369.579193115234","581.18990242284","447.429362727111","145.658930302556","0","223.621533091751","68123.0800652444","66503.1689738121","64073.0517282626","64764.758831733","62416.2622645946"
"M412.3411T433.3","412.341126728004","433.27600000002","974.282488190476","308.621736257472","193.609799181484","0","0","26341.9782660989","24586.8660463652","25973.5942089615","21284.0699087726","24833.4977264879"
"M412.773T705.6","412.772975386383","705.64999999998","974.937118624234","659.112649130532","164.633292786777","814.770830482637","443.595764544057","47897.0651331378","55982.1889419785","43241.7446515362","47063.3984594624","50411.9766065188"
"M413.1371T295","413.137124959945","294.963775634766","187.851987603588","0","0","0","0","74882.6351634156","74672.1824715495","52982.9886512195","72810.1744039895","74733.8170208351"
"M413.2212T518.2","413.221152540729","518.20300000002","1479.7834662545","2335.93836115143","1686.77382478283","1417.37964504612","1481.10652324235","25565.3068010067","32586.752400029","30788.2933553819","35011.3617735481","28436.7184448613"
"M413.252T594.6","413.251986431609","594.638610839844","18446.7578157553","22575.8297411762","0","2492.31508703822","24407.3707837645","84833.855010444","85406.6335297856","91572.6271907047","93900.8572463485","95153.7634304015"
"M413.267T617.1","413.266967003545","617.08399218749","368206.291867708","376709.138472568","359654.04998318","367238.468435836","362142.309684263","31239523.8167197","31002825.1397177","30609553.128901","30754597.4598056","30729087.6149559"
"M413.2836T606.8","413.283614945968","606.757080078125","76876.0038409228","67622.2532771479","31447.5513024567","71502.6011778817","71860.3418198795","538461.496357029","502939.634984887","535865.873908185","534186.60779502","523182.942606994"
"M413.3119T754.2","413.31190880139","754.18099999998","948.88401087989","0","613.91468076084","0","255.296995849609","38279.151407075","35544.6440577391","38698.4330647368","34888.7769103149","34466.5642191276"
"M413.7756T704.4","413.77556559137","704.437561035156","0","0","0","0","264.138915650547","12510.6511182529","15519.0842726152","13686.1069237062","15625.1662158117","17059.2419342283"
"M413.7858T736.6","413.785776967769","736.58837890625","185.246258308544","0","0","0","0","81615.2403326734","86537.2320785348","94074.5774799492","87715.2466859983","87161.3093999518"
"M413.8134T753.6","413.813382963273","753.574884033193","0","0","158.561151652568","0","0","15020.0950928468","13977.9801247605","9989.30856272059","11688.4055141005","13128.6820955029"
"M414.1333T336.8","414.133349145355","336.824096679688","0","205.453843029314","652.872524763408","465.5097337971","257.660378242402","18448.3709061976","14316.0160775853","14419.6293982564","12541.8775088481","14010.6938444481"
"M414.1481T214.3","414.1480993818","214.287094116211","0","0","0","0","0","191077.40570387","197791.316877809","191826.412244686","193395.511078835","191563.461189541"
"M414.2705T617.1","414.270502224705","617.083984375","59894.4388087635","40718.6185822964","24012.6100824634","92349.0780474021","94548.6162777177","7744178.2487715","7701965.38558714","7546992.21491301","7558051.1627282","7527622.61725007"
"M414.2873T737.2","414.287253082565","737.1953125","0","0","473.372111743795","0","0","43940.6910812284","41934.7135584156","42622.7200517397","40457.547036556","44347.016245338"
"M414.2998T550.4","414.299775674268","550.353668212891","896.118300293897","660.346718063267","1166.10926187462","425.113714702523","0","19875.270198905","25963.7317419069","21863.8855012884","20328.0678221573","23586.5465669758"
"M414.3199T389.6","414.31994015929","389.599609375","207.513049445438","341.489226103782","307.719188663901","587.978372042907","0","46309.2565174146","56290.0821008715","49373.5990838443","48301.7070397765","49759.5052840424"
"M414.3213T478.2","414.321289007856","478.166015625","515.478058598861","197.162420590073","0","0","894.700576439927","106446.486427747","103862.198797662","107182.325354817","104083.507278855","102555.219520966"
"M414.3362T260.4","414.336243440232","260.389984130859","493.493222767763","0","0","0","137.129226480438","20899.3641641785","20940.6406651497","25530.9747206768","22389.1370002975","25011.8476028944"
"M414.3575T456.3","414.357495717216","456.328002929688","2370.67883388029","2426.01551136465","1956.49040087585","1267.11639777992","2773.51808228618","54652.0859835651","52339.6633122005","53742.6073944149","55647.113906314","53422.5237284672"
"M414.7878T736.9","414.787826923044","736.891967773438","190.733726177787","161.732439250132","170.305094062094","189.272693127977","0","10310.0546301086","8803.82805616519","13345.0388274175","15085.2812791081","14063.4393248191"
"M415.1314T433.9","415.131419480067","433.882049560547","643.374394199811","203.545431419043","224.592603355646","476.695570409764","314.271674587391","11154.3011206787","10756.0574421904","10425.3541026115","9595.46297628094","10891.7268698502"
"M415.151T214.3","415.151001694118","214.287124633789","0","0","0","0","0","42845.7763636546","47795.6616810824","47676.823386996","46716.4494911175","45913.5086499024"
"M415.1532T315","415.153178223557","314.98600000002","0","0","0","0","334.522902808745","23193.2597258083","23376.4369046631","13793.3772714241","22529.9353423095","23871.5829272842"
"M415.1686T246.4","415.168643185803","246.438186645508","1183.21621285652","1567.92077591909","1970.39430293362","1557.42293140967","888.151293896122","20813.5954378266","15298.8769976441","13589.4372508907","15346.3604512644","14551.0225755249"
"M415.2731T617.1","415.273051019814","617.083984375","13989.0598545592","11360.1777731176","12332.7615894862","14894.3550664065","11490.5168277998","1183244.81403499","1164448.9222051","1153671.79284159","1156291.91516228","1145693.17693993"
"M415.2824T552.8","415.282372870484","552.78","2587.45525501072","1890.16236489055","1652.29252865484","711.564855924807","1916.6994442977","186305.854871204","214231.238642363","226486.90749291","185693.819210148","212005.854308411"
"M415.2817T431.5","415.281749038328","431.456024169922","0","0","210.256493998517","246.516131075739","230.066298134741","72722.9797013672","61241.586580223","62110.7022602421","64720.6162467445","64621.0877775628"
"M415.3022T463","415.302168681283","463.00099999998","1856.98056356361","2582.14459649598","1746.35675516372","3519.45583044241","2091.55524275759","21862.6639951458","21076.3456286217","25613.5710581599","24862.90694205","21592.5318112014"
"M415.3043T373.2","415.304255709466","373.220245361328","474.030293997404","326.5761344862","440.979740963183","305.321402397879","311.416465282929","11743.7190396627","13266.2755760413","10239.3666634557","13622.8310869225","13301.8775711516"
"M415.3209T390.2","415.320865753397","390.207","0","0","0","0","168.798061107608","32567.6198462889","37809.8706344358","33198.7720398598","31195.6222175171","33378.6106375199"
"M415.3243T478.8","415.324277951874","478.77294921875","0","258.745321530617","148.190222591447","378.95470108813","565.311535289935","27515.9644570187","27270.718695868","28165.3881492311","28165.8749434152","27637.6110646899"
"M415.7459T665","415.745945713431","665.007019042969","0","133.250948098367","0","0","176.578337727115","31947.7000397612","26368.4143913394","27422.9190202423","28588.9749183104","29099.0512345978"
"M416.1911T233.1","416.191080289793","233.09299999998","149.347739771729","198.696853892494","300.966878991659","145.560988968985","0","34233.1643308228","31855.1898570749","23632.9258544893","35230.8115814683","33617.3790564458"
"M416.2638T419.3","416.263786335397","419.324005126953","149.139506568511","0","147.421895979593","328.567511530026","505.755271399799","13844.1049666512","14648.3220824129","13428.2908834674","13744.8363104187","12685.9422637169"
"M416.2754T617.1","416.27542442522","617.083984375","814.601664874676","405.263401294894","929.784488163999","0","0","133227.215095812","135290.621049166","127436.679491419","126692.244097182","130226.926686974"
"M416.2854T552.8","416.285436989952","552.78","431.715608912371","1155.32233486674","1003.31144465383","354.157995507698","723.850460974472","50267.6914079039","50290.9887306904","43386.3743548801","47195.9023926111","44315.2199387955"
"M416.2852T431.5","416.285191447371","431.456024169922","151.937450169084","0","142.124975781458","217.337753937508","0","18527.3814236653","19576.3290461522","18618.9385573782","20267.3089193664","18326.9900895538"
"M416.3156T350.8","416.315628999969","350.776000976562","319.785074045261","0","0","0","208.00911680609","113286.022381322","112489.748993686","112590.601617589","116129.184775158","112720.318531721"
"M416.3139T577","416.313888346173","577.048400878906","424.696459322572","531.664721757174","444.415864850879","442.008553154767","905.830401977667","19606.3820563086","18742.4963601036","17657.9405297441","21404.3070947097","16969.8837560389"
