"","mz","rt","GD_012_matrix_RPP_RRHD_B1.mzML","GD_014_matrix_RPP_RRHD_B1.mzML","GD_015_matrix_RPP_RRHD_B1.mzML","GD_017_matrix_RPP_RRHD_B1.mzML","GD_019_matrix_RPP_RRHD_B1.mzML","GD_010_NIST_RPP_RRHD_B1.mzML","GD_011_NIST_RPP_RRHD_B1.mzML","GD_013_NIST_RPP_RRHD_B1.mzML","GD_016_NIST_RPP_RRHD_B1.mzML","GD_018_NIST_RPP_RRHD_B1.mzML"
"group","mz","rt","matrix","matrix","matrix","matrix","matrix","nist","nist","nist","nist","nist"
"M313.6497T509.1","313.649709741535","509.104034423828","0","0","0","0","0","35262.8135163573","36734.5191663653","34933.3356548411","38966.8037027799","37761.5691595209"
"M314.1384T412.7","314.138358489671","412.650421142578","15441.8227930206","14711.4859681916","14658.3160039738","14580.2948956162","14529.0583282601","19345.2182483612","16945.4445444162","19697.2396864563","17775.9202674298","14810.7158356323"
"M314.1579T194.3","314.157940324433","194.26900000002","0","0","0","0","0","36298.5023465203","37207.6015590723","36407.5124442806","39175.0315218097","36041.0261714533"
"M314.2327T293.8","314.232674775283","293.750885009766","407.888066158283","0","143.991216554413","202.452840872733","0","1867066.34224421","1859669.57108582","1823972.35121333","1874869.73078906","1821395.92566334"
"M314.2382T447.2","314.238198701284","447.229001953135","80378.5853331088","78321.6971756131","77771.7233548423","78153.6187767507","84411.9840229926","82927.9433864325","84933.5664231624","84315.680526351","85981.1757527529","90157.3403088967"
"M314.3328T628","314.332800558206","628.0029296875","6975.87477591913","9119.80204543568","8692.01474924951","7381.36335861683","8804.44204197355","10196.3660572266","11523.6679501869","12821.6292784669","10966.6770910569","12891.535421555"
"M314.3332T626.8","314.333196784899","626.792907714844","10112.6795927819","11358.7032901207","10051.714190094","7691.99481794556","8080.44729191891","9794.99279111624","10923.2265567336","14236.6929165501","11977.1228372618","12951.1531846325"
"M314.3417T714.1","314.341705231404","714.143493652344","1328.80986000799","1048.98443304747","1157.60720984462","9942.61741666233","11190.8077620919","10523.9818344268","9688.6825039442","14698.5232299188","14381.7195306884","12899.2682980271"
"M314.9902T314.4","314.990152655431","314.378997802734","5579.39967954619","6789.55974779658","5654.83193997806","7636.58315647887","8044.80894861399","10984.8462250246","11414.4236063822","5423.10094295628","5869.59974109158","8469.09230998833"
"M315.054T335.6","315.05401213303","335.61100000002","0","353.279983124385","0","1063.65970396837","450.468231580593","103665.324369417","90890.4315139008","136513.635239962","95351.8289152242","89128.3770326572"
"M315.1226T365.9","315.122641930419","365.941993041982","112911.963215136","108029.866968712","104630.269027081","109436.495512156","110672.304372101","109122.790086459","94409.076253427","88703.4607844625","93236.3265557089","83547.233554045"
"M315.1774T252.5","315.177447387366","252.504113342285","97637.3538878699","90131.6620541259","84155.0325963413","98400.632065749","102921.266626174","110747.919137287","109474.580326112","120323.541293186","99383.2906021405","102835.010779064"
"M315.1946T440.1","315.194578544505","440.124725341797","27305.2885550245","30521.0282369081","31714.8008605543","30872.1685207763","33431.4224111607","15408.004993692","21250.6678099111","16694.5520429537","20741.298517881","17938.8081653193"
"M315.2357T293.8","315.235705424491","293.750885009766","0","0","0","0","0","349454.563563262","355361.523338147","346042.654477987","344254.374746082","346555.974569017"
"M315.2528T614.1","315.252762254299","614.050964355469","887.637490484065","648.086373377526","1296.44885666974","2287.57452881892","726.458186905899","142972.728814518","184213.961476914","180897.23195548","218488.393752428","204728.752044647"
"M315.264T334.4","315.264037988205","334.39826965332","10713.1524374512","11269.2734500967","9099.96723913657","8992.451937997","9172.76329952086","6201.74929105785","9000.23011236961","12293.0843006025","12550.6084477801","11253.177526806"
"M316.0378T75.4","316.037839429508","75.3678741455078","0","0","0","0","0","6466.75535380047","7774.55750289371","8170.23651273387","6018.61043610639","9066.09710668946"
"M316.0483T293.8","316.048310140804","293.754","0","0","127.474667840368","0","0","22961.1982120717","25573.7368500666","25513.9047036491","22397.444470777","22387.4743454644"
"M316.126T365.9","316.125960911873","365.922348022461","20409.8987843866","20466.4271465149","24175.6093056236","20296.5633027292","21876.0859867643","19627.6621542186","18328.792964992","17240.5131315384","18554.0418467767","17896.1595805005"
"M316.1368T35.9","316.136824112894","35.9379997253418","0","0","0","0","0","374346.961122137","361502.72313928","379396.948724698","374649.816203195","364546.363817055"
"M316.1543T216.7","316.154269408902","216.714126586914","0","0","0","184.858939504309","0","16642.4675480957","17191.0391860902","14629.6482614322","13395.0904871644","15264.2559662814"
"M316.16T448.4","316.160042751663","448.441345214844","14659.7736243662","13406.5917996547","15366.2884217131","15098.7299713958","15864.5606391449","9527.25293430472","11210.3295785567","8901.3176765534","12927.1282671272","11194.8746042725"
"M316.1755T339.3","316.175529521939","339.25099999998","16241.7519832442","18536.3130249662","15199.1466636311","15641.6518332642","12965.3271603088","20431.3801746083","21721.2722238932","11090.7038801051","17299.6049123358","13617.2426268118"
"M316.2486T315","316.248618689856","314.986083984375","0","168.893258016011","357.219159139449","0","0","1833214.10568792","1832635.96288176","1813153.63609327","1835833.10209063","1871593.68903746"
"M316.2842T386.6","316.284169599017","386.551635742188","39284.7053946369","30114.6042762488","40124.2855067026","29730.4398656959","29262.9467869258","46196.9027289222","34521.9898528519","15056.8162568472","38124.1404375939","11643.1531707482"
"M316.284T451.5","316.284009202707","451.47499999998","18999.7564285576","21170.1369552221","17523.2924455793","17296.5147438604","16759.3595441733","16131.081439829","18589.517874057","46545.4003743348","43083.0679320372","42684.6345201466"
"M316.2845T514","316.284464884982","513.957092285156","7453.01827710034","5505.93866679512","7147.00497639526","8737.86182034314","4543.90110405262","20819.344385571","17583.5470853132","22082.5628293591","20323.5779589378","21580.7810516344"
"M316.6024T457.5","316.602399284585","457.54052734375","0","0","0","269.638630972909","0","31674.4643650898","32635.722493318","26132.6101847198","22396.3466897065","27615.4089079905"
"M317.0485T47.5","317.048466728998","47.463","0","0","0","0","0","9745.32098039325","10094.833637717","7607.91047659604","8691.10429687499","9127.55328115318"
"M317.1638T424.6","317.163791732825","424.610549926758","68783.5862908203","68858.9007058191","66715.0455033337","71034.0535982453","64954.7343272427","65155.413375879","61232.8199662069","68188.1683386237","54118.9293125532","55208.4258134529"
"M317.1787T554","317.178704177326","553.993591308594","0","0","0","0","478.232564014134","110723.406608333","106908.773317669","111348.199110563","103289.400968854","104475.814577305"
"M317.2515T315","317.25149603229","314.986083984375","0","0","0","0","0","323415.536708969","332784.019675247","338578.572715897","333465.810539754","334304.434751225"
"M317.2872T386.6","317.287193249061","386.567016601562","5538.01937297911","5456.56045036879","4959.75188446653","5703.47426550368","7516.35196516372","5226.78427789769","6133.06799000247","1907.31936703164","786.945917646091","920.818125172277"
"M318.0782T274.3","318.07821471413","274.342376708984","396.751499138862","555.385500116759","913.761208046011","196.193612290393","481.144436961392","18274.4333805141","16842.227910879","13592.9095195495","17574.2937766586","14504.7463058528"
"M318.134T286.5","318.134047520235","286.471343994141","200.703246278067","0","0","134.851184545706","0","18681.8343481181","16733.2805242984","17329.1130929721","15177.0989956776","16470.2149378669"
"M318.1482T370.2","318.148162835064","370.186096191406","3724.07004034612","4166.44831110126","6927.59517335375","4529.78634548839","4559.93059044704","58091.2213757478","45835.5084404464","41430.050110327","45576.7755227799","44774.8610245411"
"M318.1813T203.4","318.181299266259","203.368133544922","0","0","0","0","174.579316328452","32213.9166277588","33548.1465823243","31097.6045571733","33156.9753917546","35652.0002441364"
"M318.191T62.6","318.190987561324","62.62900000002","143.366586485098","0","0","0","132.240905932454","36315.2418792935","39951.1752705022","38823.2550683887","37708.9426816051","35995.5149345947"
"M318.2273T561.3","318.227269714684","561.273681640625","0","439.334508740634","1108.17148817608","2386.07753270063","1344.83754846965","34998.0797532099","43253.4674636536","38706.6465264094","36884.6534697161","35356.9579181761"
"M318.2542T315","318.254230969591","314.98600000002","0","0","0","0","0","38236.6519644052","40401.0104493162","38183.1142576497","42764.6611891844","38640.2963241043"
"M318.2789T320.4","318.278937519712","320.445938110352","450292.050819006","446352.904777613","451961.210725924","454127.374597427","456180.867052337","431271.460420856","449757.446908672","433694.816061359","439210.920882038","451754.670741003"
"M318.2986T400.5","318.298590773541","400.518997192383","21581.4168678733","24055.1886510652","22360.759694366","27709.1112349345","22482.5219430716","15867.160598513","23417.9029951458","20650.9374592258","21969.0803924168","24271.0541220547"
"M319.0423T108.7","319.042327480863","108.730895996094","1694.08005213045","1744.9686348995","1273.93751766223","2384.94568386103","1963.28333294032","100172.272297879","93308.4861315605","88339.8483659519","101784.141486993","102773.426403145"
"M319.0426T239.8","319.042649898013","239.765029907227","648.025869119447","811.236171091441","958.629143040162","1732.12711764034","1871.89354571494","13620.8873336293","15911.961486377","37406.130684729","16820.0481625387","16023.1324795876"
"M319.1652T91.7","319.165185039655","91.7470703125","0","0","0","160.653500589134","0","82471.2483351549","81709.256880997","85114.4315611892","82356.5493453303","86501.8382261638"
"M319.1737T532.2","319.173682187115","532.155029296875","1803.01259310205","1294.43354389379","807.223457040069","2674.99667939687","1060.72630092597","43370.0412012388","44158.5897451903","47167.4107400099","39064.3853664169","25895.0384567113"
"M319.1946T578.3","319.19455566454","578.260126953135","1416.59014808736","1093.41814409102","624.807430500583","786.592575976976","1305.11586853036","437983.116073125","445797.642765162","452197.54094939","429535.577768948","431443.31433135"
"M319.1942T62.6","319.19423606901","62.6289291381836","0","0","0","0","0","5785.4217620479","5939.33950697708","6015.80672441998","7384.11237757873","7000.76563975746"
"M319.2822T320.4","319.282170050328","320.445991943369","105022.150216615","102516.564501709","102424.111120069","102885.019736462","105535.024898091","104966.573805718","103517.199011426","102463.881495777","104994.981751208","107300.597050656"
"M320.0344T314.4","320.034380016153","314.378997802734","6236.16586989396","7880.5109476725","9657.28439896089","7778.50378907568","11941.352761837","10326.1367252321","11632.8039251954","4697.66385637969","9378.26595436777","9813.22268623985"
"M320.0458T108.7","320.045833003322","108.732","157.429935898561","348.967161021266","160.8357370241","183.784956479425","175.488408711233","12821.5985232641","13176.8158013498","10445.1071755524","13563.7817769565","13030.6111264343"
"M320.0807T336.8","320.080664762569","336.824005126953","179.766225469987","489.090271348516","0","0","231.106717588241","31343.5935549404","27836.9549540749","37925.1939188949","25768.7753599584","23712.3407335113"
"M320.1073T262.2","320.107330071153","262.209136962891","0","0","244.802446480502","0","0","16509.6121568946","18451.298438159","22309.7311063025","15505.4153641368","13934.4698408203"
"M320.1979T578.3","320.197908664187","578.26000000002","363.033529807044","372.521186767389","680.658273980669","295.757266421802","0","84063.2993068961","83869.0538095457","88506.5972747191","83534.2018191069","83198.9342727789"
"M320.2855T320.4","320.285470717752","320.446685791016","12668.2423139164","11065.4703279866","12680.7732167469","14137.6192515197","13051.9668870532","12452.9915707828","12290.1034631982","16320.189174382","11162.8660164297","10547.8373807634"
"M321.0264T314.4","321.026371118278","314.378997802734","27019.9933736987","26662.4345355606","29777.0385213141","34194.8892036437","33899.8326121653","39687.2207981897","39341.6760876797","32448.6304444841","28620.5569749207","29424.8968519159"
"M321.0645T285.3","321.06448521143","285.26200000002","132.945076031403","689.358401985291","1577.5478392885","0","577.358314964701","74794.8782319948","76237.0398641054","132016.765414808","75596.1605571026","75268.4080522783"
"M321.1278T285.3","321.127809474548","285.26200000002","274.946560169611","1335.39540321634","0","738.026111977708","1338.15928749102","17684.3561364104","12533.8088669594","25812.3899661066","13896.9724022875","15617.2117491327"
