"","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","matrix","nist","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","isotopes","adduct","pcgroup","meanpeak"
"6005",834.650883588158,834.650797627128,834.651161812749,739.622370849599,739.621398925781,740.229,6,0,5,1107.16039754097,2204.30310389725,989.372854667766,524.216911695792,233.804562631715,620922.876966735,1261521.33594602,1231160.08366475,1200180.35505598,1234876.21606226,"[1136][M+1]+","","688",1109732.17353915
"6006",834.675556967931,834.674050180137,834.676389993557,773.593048095703,772.986,774.198974609375,6,0,5,NA,NA,191.708301141625,NA,NA,31507.3130178428,35529.5762945845,37995.9679537044,34793.0775960282,41512.1933489809,"","","636",36267.6256422281
"6009",835.099325151337,835.099108750003,835.099887792884,729.915222167969,729.31000000002,729.916198730469,5,0,5,NA,NA,168.640281053493,NA,310.043958580742,230466.27977245,223434.751107017,238674.940546429,230813.904096331,231507.754060809,"[1140][M+1]2+","","688",230979.525916607
"6010",835.130979626608,835.129739905061,835.131367359157,741.44200000002,741.44140625,741.442810058594,5,0,5,156.71338392375,NA,NA,NA,NA,40373.9604375039,45524.9088531761,43970.3490346438,42916.0751509593,47841.2728783407,"[1138][M+1]+","","688",44125.3132709248
"6011",835.239195312222,835.238653510391,835.240560942162,779.659028808604,779.273498535156,779.859130859375,8,3,5,94354.7667061766,195019.280501262,345959.390962329,929198.209293763,995483.923916972,105993.637809742,214319.468261218,94234.7113466719,94311.5215394269,177154.146851016,"[1139][M+1]+","","13",137202.697161615
"6012",835.49964852279,835.498158146839,835.500510027735,531.549011230469,531.548034667969,532.156005859375,5,0,5,135.916403016541,NA,NA,NA,267.300690725162,15842.479269816,15478.4709739014,14391.1727220065,14251.7172348699,14680.3932378471,"[1142][M+1]2+","","3",14928.8466876882
"6014",835.602208647023,835.602068979265,835.602256356436,729.915283203125,729.310302734375,729.916198730469,5,0,5,993.444499277199,166.027407476368,137.611188583697,676.191461244983,1375.74820417949,1789631.36172907,2510723.96450375,1965822.84170761,1934306.49099464,2505227.83574572,"[1140][M+2]2+","","688",2141142.49893616
"6015",835.610617133097,835.610307734343,835.610950507861,373.825653076172,373.221008300781,373.82800000002,5,0,5,NA,2734.90471036618,1104.06745117323,270.45743268066,1197.75510736182,30257.2346757384,26771.7027647572,22334.1463371306,23671.6662071776,24128.4923533382,"","","1354",25432.6484676284
"6016",835.66752469925,835.66735953345,835.667675297125,754.788,754.78759765625,755.394226074219,5,0,5,942.143660835009,998.751217175299,260.680655958506,940.311221486097,2079.0134027424,4104363.4476806,4056469.636249,3875478.24139817,3895140.36563776,3845173.08381818,"[1136][M+2]+","","19",3955324.95495674
"6018",836.104022179579,836.103634294439,836.104373232572,730.52299999998,730.521301269531,731.129150390625,5,0,5,140.856861202201,167.495708570078,185.448652386341,204.520207121968,NA,86048.6428193337,89923.1222604888,90213.6924422733,80813.3153039168,93566.5703436617,"[1140][M+3]2+","","688",88113.0686339349
"6019",836.167956622001,836.167894129098,836.168006493865,755.393615722656,754.788,755.394226074219,5,0,5,146.104560286438,150.24590511417,NA,NA,443.921622359884,202110.267345621,198584.619054252,194033.539068073,186271.043013101,188991.128390991,"","[M+H-H2O]+ 853.158","19",193998.119374408
"6020",836.237972320712,836.237358237296,836.238789600537,779.659028808604,779.273498535156,779.859130859375,8,3,5,49598.1626262227,91635.6082942619,167461.272491702,440977.466909224,467654.353669166,49583.2624523398,103139.983261123,48828.9882034826,46221.7600848304,87753.6550696395,"[1139][M+2]+","","13",67105.5298142831
"6021",836.615017290402,836.614855807886,836.6151657425,373.821212768555,373.214721679688,373.833435058594,10,5,5,198230.990871312,200244.781860268,194095.798938584,196529.931969128,197341.203539976,265615.718271661,235072.859336822,190968.816299853,213316.975298537,210199.75696575,"[1143][M]+","","65",223034.825234525
"6022",836.613974647922,836.613543829352,836.614040728361,729.91600000002,729.915222167969,729.916320800781,5,0,5,1610.21415668843,1646.26453113571,595.685620712419,1171.48918804823,2322.12017319809,2405946.97364338,2171570.20985112,2209432.03923022,2196633.22254962,2153503.8167972,"[1140][M+4]2+","","688",2227417.25241431
"6023",836.670257798171,836.670090250054,836.670398434205,754.788,754.78759765625,755.394226074219,5,0,5,1695.91290818055,1470.62347843159,224.973016867966,340.751339550409,1096.04946869183,2135734.620375,2087530.45804532,1991220.31136844,2025129.74588388,1996888.12037319,"[1136][M+3]+","","19",2047300.65120917
"6024",837.007904092718,837.007046695011,837.010994360215,531.549011230469,531.548034667969,531.549011230469,5,0,5,404.934667406324,NA,NA,NA,NA,13839.2549001469,12090.4724165718,12085.2844951062,15808.936979217,12074.3009983465,"","[3M+3Na-H]2+ 535.35","3",13179.6499578777
"6026",837.497379356157,837.496791685659,837.498578997385,669.85999999998,669.858947753906,670.466003417969,5,0,5,250.130101155578,310.906493955189,208.948323281305,168.222597694605,149.516549285692,34692.6654310731,41316.1123849363,37092.2637590068,35734.3177227633,39023.0679039972,"[1144][M]+","","23",37571.6854403554
"6027",837.538396429929,837.537362014095,837.538699922549,647.41552734375,647.414855957031,648.021362304688,5,0,5,476.875056364111,NA,441.039364285633,NA,NA,38804.6130784497,37149.4998591953,41854.2743378873,41509.1044133997,39253.0662823826,"","[M+H]+ 836.531","32",39714.1115942629
"6028",837.589660093349,837.589363234787,837.590692404931,543.680908203125,543.07399999998,543.681762695312,5,0,5,5668.92027350298,6974.16161293425,4980.75424934174,5543.07917501432,4914.73736581536,5181.72016381161,6152.05677477721,18183.8030539423,20666.5203432128,19613.2938156989,"","","872",13959.4788302886
"6030",837.617480533434,837.617245522561,837.617803256651,744.474487304688,743.868835449219,744.475219726562,5,0,5,NA,NA,NA,NA,NA,237253.152769464,235138.291632134,234391.722466283,236702.154809484,227659.385666603,"","","19",234228.941468793
"6031",837.618161051393,837.617740681868,837.618649010923,373.816772460938,373.220245361328,373.833435058594,11,5,5,97862.8145858477,101172.072851456,103085.242480478,99805.409476387,97733.1722664119,126068.702475091,116555.528519803,92610.2625950946,106568.086363468,99596.5203252141,"[1143][M+1]+","","65",108279.820055734
"6032",837.672639781148,837.672557570149,837.672972915756,754.788,754.78759765625,755.394226074219,5,0,5,2392.42699621008,1636.52714782547,739.964278365627,2319.69675897103,870.722476616709,620549.354743078,615374.630910298,594686.466212916,590506.54195286,585152.352357746,"[1136][M+4]+","","19",601253.86923538
"6033",837.681061325375,837.680929708731,837.681241065281,777.233032226562,777.23291015625,777.838989257812,5,0,5,435.335729217778,NA,370.480731821309,435.527479767969,269.033799970692,415212.45675349,423425.178544966,438050.393183091,428687.003066119,426188.541067869,"","","637",426312.714523107
"6034",837.693884365883,837.693094396533,837.695139075739,833.344635009766,832.434936523438,833.648071289062,10,5,5,18203.3929605651,17124.8749113694,17829.5624282319,15407.40460188,14205.7403869298,37086.8267996671,44509.1413908591,24042.0514279558,25585.9884583401,23247.8602166151,"[1145][M]+","[M+H-CH4]+ 852.72","106",30894.3736586874
"6036",838.196868246533,838.196271226146,838.199167134063,779.659028808604,779.273498535156,779.859130859375,8,3,5,158270.55166844,305683.139166555,399837.68635196,1609061.063609,1739206.09364015,183036.604904314,372778.795286134,170324.258415207,169042.130557175,320089.878402073,"","[M+Na]+ 815.207","13",243054.333512981
"6037",838.498372001158,838.49770715757,838.499238861266,669.85999999998,669.858947753906,670.467529296875,5,0,5,NA,NA,133.021993966588,NA,NA,27334.6146612009,31501.4364490818,27511.1918150757,25691.2662048727,28704.8764849075,"[1144][M+1]+","","23",28148.6771230277
"6038",838.620917937275,838.620344305207,838.621587394051,373.221008300781,373.214721679688,373.816772460938,11,5,5,28861.0479659675,28025.3944195384,28526.9489421168,30072.1224914553,28448.3717514006,36046.5638829077,32820.7254502621,26208.0775225937,28430.57186532,28745.3866926098,"[1143][M+2]+","","65",30450.2650827386
"6039",838.630462303729,838.63036561151,838.630801580256,738.40900000002,738.407348632812,738.40966796875,5,0,5,NA,320.747143283317,NA,130.330815635583,NA,570104.104764618,541578.615604975,554423.000798105,543491.925611613,565119.670256574,"[1146][M]+","","258",554943.463407177
"6040",838.683540258466,838.68317256443,838.683924278909,776.62600000002,776.625854492188,776.626953125,5,0,5,5874.18180929731,4154.411652085,2792.64466610973,2794.26335759984,3587.88150750816,301120.550460172,344560.81775266,294813.05140022,331050.928963277,314560.950678227,"[1147][M]2+","","638",317221.259850911
"6041",838.696734230557,838.695480149097,838.698543838584,833.04100781251,832.434936523438,833.0419921875,6,1,5,10052.2611664208,9111.54279129437,8601.74774138276,5608.71158112774,8266.93287183188,20647.4248626513,20813.4255792046,15313.7506210955,12821.3878088853,14397.8062690177,"[1145][M+1]+","","106",16798.7590281709
"6042",838.968455819165,838.968078274962,838.968874217317,500.005004882812,499.398,500.007293701172,5,0,5,NA,NA,215.97976764619,150.47708228929,NA,60051.9013295707,53701.7062449242,55201.1158424084,53376.5321410035,55277.7724160566,"","[M+K]+ 800.001","4",55521.8055947927
"6043",839.018826842624,839.018636130489,839.019327818768,531.549011230469,530.942016601562,532.156005859375,5,0,5,NA,NA,NA,NA,NA,33737.5964278732,34773.5607174387,36188.4282085771,34551.8667871344,31826.1279921022,"","","3",34215.5160266251
"6045",839.19493474587,839.194635255615,839.196816809025,779.659484863281,779.658874511719,780.265991210938,8,2,5,156387.611511179,275274.527634014,498813.189126041,1417512.82699584,1496912.85432157,155289.410881788,322105.51824943,141754.21687273,142789.274609644,270305.174766688,"[1147][M+1]2+","","13",206448.719076056
"6046",839.470303162928,839.470001330853,839.470929593549,500.005004882812,499.398,500.007293701172,5,0,5,197.6224189351,159.679049295084,NA,NA,NA,49486.430105998,50979.850896169,48352.7324773403,45186.0985169553,49641.6179989897,"","[M+K]+ 800.495","4",48729.3459990905
"6047",839.55489189255,839.554241622722,839.557457524012,373.221,373.165649414062,373.238037109375,7,2,5,5253.88520735673,4584.4225573094,3319.55192207359,5303.83748804827,4507.27260121858,6516.90011267509,5203.92710927203,5878.04105779514,6169.41638556417,5514.73388465215,"","[2M+Na]+ 408.282","65",5856.60370999172
"6048",839.622343476085,839.619201379798,839.624410060521,373.221,373.212005615234,373.771301269531,9,4,5,6532.04626949731,6688.74758894635,6557.00959728491,7428.91013796992,7743.66416493634,8049.76446334564,7131.79721662252,5646.83657354694,7480.75150923888,6327.63117980958,"[1143][M+3]+","","65",6927.35618851271
"6050",839.709355088838,839.708395587203,839.709879756759,838.50098828126,838.500793457031,839.107971191406,10,5,5,45565.4058703971,41889.7452094729,42197.983653329,39152.3231968604,35590.8067270196,84262.0810900451,79555.0381954101,53178.9083423846,55606.3152504665,48378.6048067957,"[1148][M]+","[M+H-CH4]+ 854.735","79",64196.1895370204
"6053",840.194497757791,840.194102844796,840.195909242079,779.659028808604,779.273498535156,779.859130859375,8,3,5,72037.2284752284,142408.531896839,259207.859038483,721726.096948696,773072.266332571,82664.3524758458,164049.40473209,75525.911712018,73759.445046242,139441.119917781,"[1147][M+2]+","","13",107088.046776795
"6054",840.469866809167,840.468834663929,840.472672395746,499.401336669922,499.398010253906,500.005004882812,5,0,5,NA,NA,142.551046243636,NA,376.637170079093,35504.9540550364,36559.9804846407,24039.1320817714,54481.5135010091,25978.990543558,"[1149][M+1]2+","","4",35312.9141332031
"6055",840.565753478966,840.562248111881,840.566147764192,373.221008300781,373.212005615234,373.82800000002,8,3,5,3426.49948414857,4745.30554300859,3449.09318408955,4941.02103086345,4279.94796735421,30680.18282446,34888.0540079779,31610.5660697084,35423.4737956588,36603.9188845687,"","[M+Na]+ 817.577","65",33841.2391164748
"6056",840.619581660756,840.618963960254,840.619730336362,656.513916015625,656.513122558594,656.515869140625,5,0,5,NA,276.824516258944,458.713465177868,NA,353.018088494846,127553.669134745,126361.409379425,129030.722022716,122452.210764966,129437.902250245,"[1150][M]+","[M+Na]+ 817.63","18",126967.182710419
"6057",840.633297018176,840.633052244004,840.633609916244,738.40966796875,738.407348632812,739.015380859375,5,0,5,470.606392612308,163.507527853362,564.440352249704,143.784746075454,NA,109837.671729843,99406.8442037532,101963.464733772,105808.209869413,107253.633044199,"[1146][M+2]+","","260",104853.964716196
"6058",840.712539207099,840.712094656148,840.713112099055,838.501995361338,838.500793457031,839.108093261719,10,5,5,26693.7750032021,24339.2911814463,21165.0383475533,20656.9933795729,21629.424441762,44859.2069307128,44060.7173966178,28563.953264093,29459.5497536931,26811.3915781516,"[1148][M+1]+","","1477",34750.9637846537
"6059",840.980473082628,840.978509184031,840.980954970484,531.549011230469,531.548034667969,532.156005859375,5,0,5,NA,168.851035735665,NA,126.811846461538,NA,18769.0187437674,18776.7004067595,17640.2565280199,18207.0925404109,13878.0764614701,"","[3M+2Na+K-H]2+ 532.678","3",17454.2289360856
"6060",841.19304093295,841.192334045647,841.19413334229,779.659057617188,779.658874511719,779.859130859375,7,2,5,39355.8514549251,65699.5225050243,128660.912786266,349080.384617145,361883.224368923,42923.6869539511,80437.0037705947,38572.8871508479,38767.1118507387,69945.5425195207,"[1147][M+2]+","","13",54129.2464491306
"6061",841.570230101932,841.570015464263,841.57063972237,373.820770263672,373.220245361328,373.833435058594,11,5,5,179960.039796192,180438.044430924,181329.407679782,187888.442196774,191111.57520531,244745.168118721,284932.930397657,261318.20942843,298283.761952549,298396.342958873,"[1151][M]+","[2M+Na]+ 409.288","65",277535.282571246
"6063",841.622776677785,841.621993186252,841.622989572705,656.513916015625,656.513122558594,656.515869140625,5,0,5,369.718585895275,191.376938962245,256.751411404332,274.43326650815,180.217776848003,66417.361682563,65663.9287771732,64415.9252429325,65825.4914503207,63900.7215803241,"[1150][M+1]+","","18",65244.6857466627
"6065",841.992394650594,841.991007544972,841.993413781084,531.549011230469,530.942016601562,531.549011230469,5,0,5,NA,NA,214.397246790343,160.356180861406,NA,59697.3862762695,63057.175746774,63701.5391694863,67753.3903459855,65923.3635727415,"[1153][M]2+","[3M+2K]2+ 535.35","3",64026.5710222513
"6068",842.451507626786,842.450057492757,842.45243455036,648.021,647.414855957031,648.022583007812,5,0,5,NA,NA,NA,NA,NA,11674.8205117492,10796.2296336742,11795.1650136627,6400.20748433594,10250.1961198564,"","[M+K+NaCOOH]+ 735.497","32",10183.3237526557
"6069",842.487826111239,842.487023344406,842.488188574712,657.1201171875,656.513916015625,657.121826171875,5,0,5,116.182608495177,NA,153.220669800608,NA,NA,71929.7197172812,75001.0641326442,70114.7744423154,71361.114328702,74460.5097046828,"[1155][M]+","[M+K+HCOOH]+ 757.52","18",72573.4364651251
"6070",842.495028504139,842.493980028918,842.496164748273,531.549011230469,531.548034667969,531.549011230469,5,0,5,NA,NA,NA,NA,NA,55398.4227099162,55404.133696206,55611.1755105674,52104.7772114882,59288.4487832798,"[1153][M+1]2+","","3",55561.3915822915
"6072",842.573139949307,842.572802959695,842.573518034509,373.820770263672,373.220245361328,373.833435058594,13,5,5,93030.8592593836,91793.0047859159,91159.1191050485,91142.4643765809,92792.2660700628,122582.485375813,137530.068432485,133355.721611625,138826.434162751,145744.714388913,"[1151][M+1]+","","65",135607.884794317
"6073",842.600922913087,842.600725576088,842.60096908856,732.34300000002,731.735290527344,732.949157714844,5,0,5,313.684893872069,155.52194865832,NA,142.646370349412,151.725481099627,245700.439715348,252971.345615869,237202.490239539,251876.064869805,241713.65700813,"[1157][M]+","[M+K]+ 803.634","688",245892.799489738
"6077",842.728570219046,842.727481656612,842.72950441964,843.960968017578,843.353942871094,844.567138671875,10,5,5,24761.5699255555,24671.5004427934,22663.7354404292,20657.2440295134,20125.8117966283,32698.3860760563,35485.0195689029,26804.0742060022,29290.7762563063,27101.7577057564,"","[M+H-CH3]+ 856.749","758",30276.0027626048
"6078",842.96348036749,842.962715033493,842.963852554745,474.526000976562,473.919830322266,474.52685546875,5,0,5,NA,248.306780957949,NA,180.038888131027,NA,36283.6940176467,33920.5685523137,32211.4580827755,33264.2353201631,35412.3457296568,"[1159][M]+","","2",34218.4603405112
"6080",843.143225121909,843.142920315463,843.145618577483,754.181533935537,754.180603027344,754.787780761719,6,0,5,NA,NA,NA,NA,NA,12504.2758601546,10880.2003518581,11910.8107476196,11315.2716346175,13154.5602810861,"[1154][M+1]+","","19",11953.0237750672
"6082",843.464537676569,843.464131772543,843.465512354127,474.52600000002,473.919860839844,474.52685546875,5,0,5,NA,NA,NA,169.483824869575,NA,27422.5859441976,30068.3495898125,27902.2391798037,26794.4657936751,28447.0217465319,"","[M+Na]+ 820.478","2",28126.9324508041
"6083",843.489970995017,843.489538577276,843.490093583761,657.120910644531,656.513916015625,657.121826171875,5,0,5,125.6216279519,154.757577626237,NA,NA,NA,51067.2343432167,52117.633787072,52226.6688703241,54478.4036820834,44474.1841342119,"[1155][M+1]+","","18",50872.8249633816
"6087",843.569604656589,843.56886931949,843.570265929886,373.221008300781,373.220245361328,373.825653076172,5,0,5,NA,NA,NA,12441.3063956797,12957.8545074537,43064.030717819,47098.5401715716,44107.1933909925,44686.2880429101,47439.5922518557,"","","1355",45279.1289150298
"6088",843.603241362685,843.60295275254,843.603575730548,732.949523925781,732.949157714844,733.555297851562,5,0,5,294.518719587662,156.418431757427,NA,NA,297.91495146582,142851.508788403,134473.822735253,138125.76082075,139291.08978105,138549.929709954,"[1157][M+1]+","","688",138658.422367082
"6091",843.992103190836,843.991514467972,843.99263262426,531.549011230469,530.94199999998,531.549011230469,5,0,5,NA,139.866961540296,NA,126.954350211244,NA,34168.0544421252,29385.305567509,31429.4656197525,31584.9199545284,31423.7821255989,"[1153][M+4]2+","","3",31598.3055419028
"6092",844.145422017454,844.143178440967,844.145668171786,754.787231445312,754.180603027344,754.7890625,5,0,5,NA,NA,NA,NA,NA,6484.51120034183,9272.10638630022,8311.27505510579,8914.08891408422,9214.6872724915,"[1154][M+2]+","","19",8439.33376566471
"6093",844.446797581219,844.446519223151,844.447429144632,455.721496582031,455.721,456.328216552734,5,0,5,NA,142.425882956067,177.694696642794,NA,157.414279284544,14124.8549754273,14814.1993954285,22472.8195782533,19196.7709871411,17631.3237678446,"","[M+Na]+ 821.457","29",17647.9937408189
"6094",844.505358647399,844.504957700957,844.50575312599,675.926025390625,675.92599999998,676.531982421875,5,0,5,NA,164.343332067753,NA,153.231182756996,NA,87411.9738997072,87736.5680501459,88898.5505330901,90826.4925575872,88092.1553165221,"[1160][M]+","[M+K+HCOOH]+ 759.546","7",88593.1480714105
"6095",844.511207365343,844.510524027564,844.512011243384,478.773,478.772918701172,478.773223876953,5,0,5,NA,NA,155.098389165848,NA,NA,38020.8477533131,35324.7341303281,74105.462434989,80003.8053045818,73614.2592509372,"[1161][M]+","","93",60213.8217748298
"6102",844.982214591608,844.979954117279,844.983009519855,499.398010253906,498.79099999998,499.401336669922,5,0,5,NA,188.907032525819,NA,133.465424335445,170.037594501302,19533.3524209834,18549.1096918891,16191.0318611864,14241.1183031799,15891.1520778431,"[1162][M]2+","","4",16881.1528710164
"6103",844.994531380787,844.993189272785,844.996045946187,531.549011230469,531.548034667969,532.156005859375,5,0,5,189.914044929757,340.869740193444,173.910800513767,NA,NA,13385.9595980025,13802.0769009614,14278.8578532137,13797.0252144179,13584.5312458009,"","[3M+2Na+K-H]2+ 535.35","3",13769.6901624792
"6104",845.082862376563,845.081647420327,845.083176861017,718.996974121084,718.389953613281,719.603332519531,6,0,5,NA,366.717300761184,167.035325840489,159.710693606476,195.151148817646,28787.2839863011,11465.3165856201,30429.8682479966,31321.6410665743,32896.3138987622,"","","645",26980.0847570509
"6105",845.485715047845,845.482184593853,845.485797750555,499.398071289062,499.398,500.007293701172,5,0,5,NA,153.716881680974,NA,NA,NA,17003.8474812393,17663.7801418777,12989.0426205139,14900.2749159093,15509.9793066551,"[1162][M+1]2+","","4",15613.384893239
"6106",845.508320803918,845.508095176151,845.508538622544,675.926025390625,675.924987792969,676.531982421875,5,0,5,394.570295799834,174.600943247477,NA,175.950353659689,160.707695656011,57785.6350686505,52903.8382837226,55267.041990234,54418.8125544385,56144.2100556265,"[1160][M+1]+","","7",55303.9075905344
"6108",845.593504915262,845.592728134877,845.594683807955,725.67,725.062255859375,725.670166015625,5,0,5,NA,NA,NA,143.347483910669,NA,38124.81364926,44895.2327655036,46679.6087743858,54381.1611885287,39863.3245525061,"[1157][M+3]+","","688",44788.8281860368
"6109",845.620825011987,845.620374252662,845.621023751794,740.228210449219,739.621398925781,740.229,5,0,5,NA,148.290562928164,393.190989220931,NA,530.124752755632,200370.11185452,188886.329673927,202430.750553939,182683.613299991,193958.963216498,"[1157][M+3]+","","19",193665.953719775
"6110",846.090794954705,846.089864422142,846.091890471165,725.670166015625,725.669250488281,726.27700000002,5,0,5,144.452765143377,280.980043160064,410.344472054292,136.243828295544,154.516089393695,44209.1049802333,53991.3005821949,48723.1348517464,57052.87502962,55832.5590439565,"[1157][M+4]2+","","688",51961.7948975502
"6112",846.540788315325,846.540169506468,846.54146312215,705.650024414062,705.045043945312,705.650573730469,5,0,5,189.228961413975,NA,291.901226355432,NA,NA,85650.6684628655,93013.7286970719,93638.6990547011,89491.9691175573,87753.4219220265,"","[M+K]+ 807.575","11",89909.6974508445
"6113",846.634046004797,846.633844830484,846.634126358672,757.213684082031,756.60799999998,757.214233398438,5,0,5,NA,NA,162.167809301754,195.347973338479,465.282170556426,157663.556421421,145874.659447558,144448.328565662,147338.006095025,142186.08699308,"[1157][M+3]+","","689",147502.127504549
"6114",846.747313590919,846.745501976895,846.748669415339,594.6388359375,594.635437011719,595.006774902344,6,1,5,534.679146639343,1205.62167395856,431.784767117506,285.720942055008,1131.67286655668,7429.01425662467,7398.67821260511,10695.1754407619,9977.08408399533,8652.9602687414,"[1163][M]+","","12",8830.58245254569
"6115",846.753608775359,846.753431814561,846.754404457503,836.074975585928,836.074035644531,836.684143066406,6,1,5,4709.33138723097,4802.55991069136,2436.11315924048,4544.59867048993,4524.59120319885,25072.0474315847,22592.7666188076,48997.116159917,48711.0941145639,46990.0982157121,"[1164][M]+","[M+H+NH3]+ 828.72","1475",38472.6245081171
"6116",847.040603447466,847.040363505319,847.042400414787,705.650573730469,705.650024414062,706.257,5,0,5,136.05509016262,NA,146.916950618808,NA,NA,39131.4082644676,33507.9699542973,39143.0398510268,38368.0800050157,43302.7381112731,"","[M+Na]+ 824.045","11",38690.6472372161
"6117",847.292101268064,847.291594241844,847.293310662133,796.037963867188,795.268432617188,796.074035644531,11,5,5,19203.0604953568,17696.5221805665,17615.0346541255,16877.7570829559,16402.5818980346,23654.4649929178,9301.86547558597,24339.4774885876,26891.075107895,24100.1133644563,"","","556",21657.3992858886
"6118",847.543429217449,847.543193977578,847.543713723842,705.650573730469,705.64999999998,706.257080078125,5,0,5,NA,134.943511401476,NA,166.850485330714,NA,56587.357354964,59490.996573158,58555.5786164304,63244.9599755693,63048.024229695,"","[M+Na]+ 824.547","11",60185.3833499633
"6119",847.603986986331,847.601754141094,847.604934410563,729.91600000002,729.309204101562,730.521301269531,5,0,5,214.604368158282,NA,NA,NA,NA,42470.1240876331,44516.3183463802,42374.623961971,44133.4068982502,29388.5927799475,"[1157][M+3]+","","688",40576.6132148364
"6122",847.750474862854,847.74854807197,847.752262295645,594.638549804688,594.028442382812,594.639,5,0,5,410.970409718911,282.230592077684,158.020516461736,285.778178751494,143.885350208874,3080.45789270666,3754.18387845967,6047.07674680962,5791.65226967807,5541.57736321056,"[1163][M+1]+","","12",4842.98963017292
"6123",847.757112994925,847.756754145524,847.75767980032,836.074951171875,836.074035644531,836.075012207031,5,0,5,2872.15782033123,3267.29001472044,2579.51805477954,3521.50255120507,2101.91418998621,17670.6850280531,16957.8977414013,31169.1597135967,30139.9121294631,29587.9594634582,"[1164][M+1]+","","1475",25105.1228151945
"6126",848.51133044254,848.509700079485,848.512483861375,531.549011230469,531.548034667969,531.549011230469,5,0,5,135.423947081003,NA,NA,NA,NA,18394.0789430628,17835.6479920281,21531.9926874572,16417.6661349975,21196.4815731784,"","[M+Na+NaCOOH]+ 757.526","3",19075.1734661448
"6127",848.540568792456,848.538516122015,848.542144424826,691.09099999998,690.485290527344,691.697509765625,7,2,5,7464.13898351671,7142.76043289268,1248.33210438117,4923.83739726893,3186.2413405491,31723.2578439025,39000.9927365664,39177.5431160201,37833.1289224364,34087.3230917731,"","[M+K]+ 809.576 [M+Na]+ 825.554","26",36364.4491421397
"6128",848.556836250021,848.55631456785,848.556978787934,723.849182128906,723.243041992188,723.850036621094,5,0,5,338.149943565601,451.94889081514,NA,299.796693009708,NA,124647.437694201,124027.218519956,118992.709922016,125811.856501398,131455.48637352,"[1167][M]+","[M+K]+ 809.592 [M+Na]+ 825.564 [M+H]+ 847.548","14",124986.941802218
"6129",848.615178348544,848.613789788329,848.615969997084,465.427001953125,465.426696777344,465.427612304688,5,0,5,138.067017209044,201.300609679065,NA,NA,NA,17792.8840134765,18126.047544094,17105.6726238544,18403.804786589,17207.0111881439,"","","62",17727.0840312316
"6130",848.652023681684,848.650629505695,848.652531900054,745.080871582031,744.47500000002,745.6875,6,0,5,NA,143.842544863646,182.736390816734,1025.23528837269,772.075375989108,124979.83046543,122061.726666212,112642.609139659,115736.76976727,114424.551196733,"","[M+H]+ 847.648","19",117969.097447061
"6131",848.650827151615,848.650057950163,848.651234514687,758.427185058594,757.820678710938,758.428039550781,5,0,5,NA,NA,968.834735143115,NA,382.453300447498,87633.0160893918,84668.929068823,85136.3974445456,86679.881845103,80084.9727971037,"","[M+H]+ 847.648","19",84840.6394489934
"6132",848.681666715882,848.68089850553,848.681836678041,823.943420410156,823.94189453125,824.54899999998,5,0,5,1303.49488262005,1578.01446428091,698.85674455795,183.924312375274,995.963367216522,8012.81675658781,8753.68588554246,17764.5055368147,17659.7530258574,18798.5126337298,"[1165][M+1]+","","146",14197.8547677064
"6133",848.700733197897,848.697087842876,848.702751444402,631.969848632812,631.642639160156,632.855773925781,8,5,3,6706.58864880972,6855.6014794722,7116.88016769067,7829.9521837171,8810.98706315398,3454.58011866198,1583.79076131571,7973.42060995932,10988.5600414555,9927.7716836151,"","[M+H+NH3]+ 830.654","5",6785.62464300152
"6134",848.770393085641,848.768587184023,848.771713753996,842.140991210938,842.140075683594,842.749755859375,6,5,1,10342.0683062913,12745.7672508882,8850.5305070277,9687.44781968109,11203.3585272582,49577.7146573645,48063.3706156366,106857.298175911,97621.4893532064,89813.5403768495,"","","793",78386.6826357935
"6135",849.007550531884,849.006757485971,849.008202459168,531.549011230469,530.942016601562,532.156005859375,5,0,5,NA,NA,NA,146.350890534894,NA,11230.4890466485,14745.5227630736,13367.8455215,14055.2825729638,15025.4694674997,"","","3",13684.9218743371
"6136",849.290660996173,849.289133142466,849.291630528485,796.037963867188,795.431640625,796.074035644531,11,5,5,8044.67656519112,8825.59392071286,8066.39718489204,7352.3834841999,7465.70090828646,9771.95885223995,10664.7103098449,11385.5840869813,11451.9458117821,11132.0655808902,"[1166][M+1]+","","563",10881.2529283477
"6137",849.558284704795,849.558152727566,849.558961798238,722.637084960938,722.637,723.243225097656,5,0,5,139.818770530794,181.490694891918,NA,NA,NA,74885.4257801743,73655.6280717268,82128.9782338313,82121.0675488597,73921.5678136616,"[1167][M+1]+","","14",77342.5334896507
"6138",849.618384930558,849.61761672706,849.620000029624,616.476928710938,615.870971679688,616.477966308594,5,0,5,NA,272.637293261386,142.697992077222,180.990010751868,415.692823684529,7610.71499040323,7658.22163573264,8373.74684328543,8387.29741251981,6963.43745281472,"","[M+H-CH4]+ 864.644","8",7798.68366695117
"6141",849.693734882612,849.69350438589,849.693954493352,830.007995605469,830.007934570312,830.009155273438,5,0,5,1637.61051626503,1813.25309517235,1525.88536643609,1184.06716164947,2583.48395717144,59966.663099861,59161.9001058124,116372.076038879,115280.434674886,114521.144969861,"[1169][M]+","","1637",93060.4437778597
